ubigeo;piso_2017;agua_2017;desague_2017;electricidad_2017;vivienda_2017;combustible_2017;electro_2017;hombre_2017;mujer_2017;estatus_migracion_2017;quechua_2017;castellano_2017;pet_2017;pea_2017;peao_2017;hombre_2007;mujer_2007;quechua_2007;castellano_2007;pet_2007;pea_2007;peao_2007;piso_2007;agua_2007;desague_2007;electricidad_2007;vivienda_2007;combustible_2007;electro_2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210108;0.0343443;0.0713648;0.0334523;0.3479037;0.2890277;0.153537;0.6527331;0.4795563;0.5204437;0.8824089;0.7749604;0.0925515;0.7299525;0.4394268;0.4871542;0.4979048;0.5020952;0.7896714;0.1510172;0.7264292;0.5362588;0.7556666;0.0278578;0.0076849;0.0028818;0.1998079;0.8866475;0.0172911;0.2377522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210109;0.1622971;0.4094881;0.2156679;0.3845193;0.406367;0.3844651;0.7933561;0.4731726;0.5268274;0.8751944;0.6934292;0.2404743;0.7274495;0.5261892;0.5281869;0.4802788;0.5197212;0.6358643;0.3592309;0.6532747;0.4771132;0.6221307;0.1365723;0.2880643;0.1637337;0.2850038;0.4961745;0.058531;0.1702372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210110;0.0993988;0.3154308;0.042485;0.4697395;0.3298597;0.344351;0.6280048;0.4883996;0.5116004;0.9083807;0.7163826;0.2249053;0.7748579;0.4744882;0.3921442;0.4967105;0.5032895;0.772091;0.2163167;0.6798931;0.4838222;0.635;0.0389185;0.0172061;0.0077837;0.3318312;0.4055715;0.0114707;0.1208521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210111;0.0833685;0.3130013;0.1317011;0.2642465;0.3178556;0.3313516;0.5505351;0.4768445;0.5231555;0.8982215;0.0146152;0.0938546;0.7536538;0.5306075;0.4037869;0.4930457;0.5069544;0.0127892;0.1767914;0.6842011;0.5538181;0.6188235;0.0430699;0.2159974;0.046956;0.170013;0.4834844;0.0255829;0.0731865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210112;0.0879956;0.1987773;0.0005558;0.4583179;0.2017414;0.4335512;0.583878;0.4927679;0.5072321;0.9192529;0.0109535;0.1053223;0.7917427;0.5214615;0.3234694;0.4939526;0.5060474;0.00936;0.1964331;0.7225447;0.7587881;0.8259431;0.0635081;0.0548387;0.0004032;0.3671371;0.5300403;0.0137097;0.103629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210113;0.0268817;0.1943164;0.0675883;0.1820277;0.2219662;0.4081836;0.6656687;0.5072524;0.4927476;0.9129714;0.8392043;0.0497306;0.7463738;0.6962798;0.199362;0.5268483;0.4731517;0.859446;0.054568;0.6813229;0.726442;0.7507862;0.0167442;0.0027907;0.0111628;0.0744186;0.6558139;0.0093023;0.0139535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210114;0.066064;0.2162726;0.0737135;0.3226704;0.2614743;0.2826087;0.5380435;0.4736512;0.5263488;0.8870766;0.8488081;0.0884567;0.8074028;0.5027195;0.4698609;0.4734535;0.5265465;0.7922211;0.1842375;0.6936191;0.5308989;0.6653439;0.02692;0.0475059;0.0221694;0.0475059;0.4346793;0.0063341;0.0364212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210115;0.082391;0.226979;0.1518578;0.6453958;0.2891761;0.0921169;0.6200177;0.5005433;0.4994567;0.8917059;0.8029699;0.1412532;0.7395871;0.4622919;0.3760593;0.4950368;0.5049632;0.7526478;0.2412026;0.6785142;0.4955167;0.7704762;0.0712551;0.1562753;0;0.2218623;0.5757085;0.011336;0.1684211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210201;0.2268842;0.4241647;0.3141414;0.5160062;0.3951826;0.5601838;0.8352221;0.4861989;0.5138012;0.8549717;0.6505487;0.2788494;0.7140006;0.4897997;0.664321;0.4881573;0.5118427;0.6079157;0.3881531;0.6345469;0.454149;0.6789723;0.1803309;0.3661457;0.2622247;0.3408281;0.5479389;0.1802395;0.2543643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210202;0.03367;0.006734;0.005291;0.2881193;0.2279942;0.0612789;0.6838366;0.4946921;0.5053079;0.9143666;0.933121;0.0191083;0.7413305;0.6520286;0.5212299;0.4799798;0.5200201;0.967768;0.0273973;0.634349;0.5843589;0.6012228;0.0059388;0;0;0.0338054;0.5358611;0.0022841;0.0251256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210203;0.063672;0.2392335;0.0622295;0.4417886;0.1745312;0.4170332;0.7552979;0.4797721;0.5202279;0.9051282;0.8178062;0.0928775;0.739886;0.5344629;0.4740634;0.4767236;0.5232764;0.8190786;0.1765514;0.6370065;0.546531;0.5893704;0.0307102;0.0951162;0.0415867;0.3233099;0.4902965;0.0149286;0.0946897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210204;0.0893438;0.1738712;0.0727273;0.475015;0.3128236;0.2360712;0.7273598;0.4747307;0.5252693;0.9043082;0.8156586;0.1008699;0.7226595;0.4071845;0.5011731;0.4759222;0.5240778;0.8156736;0.1794284;0.6231775;0.5654362;0.6508408;0.0481231;0.1259077;0.0360615;0.1574154;0.5027692;0.0246154;0.0899692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210205;0.0602964;0.0035769;0.0035769;0.4379152;0.1798671;0.2857143;0.7035714;0.4742409;0.5257591;0.9065166;0.9211873;0.0330945;0.7434323;0.5208811;0.4396476;0.4796238;0.5203761;0.9401448;0.0528953;0.634535;0.4285714;0.7617675;0.0158038;0.0010899;0;0.4468665;0.6152589;0.0065395;0.0686648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210206;0.0513387;0.4475559;0.0370916;0.5239499;0.1719479;0.4421614;0.5612633;0.4762934;0.5237066;0.9213899;0.9198456;0.0239382;0.7776062;0.4432969;0.3579749;0.4981813;0.5018187;0.9440814;0.0515119;0.7331587;0.2742608;0.3856729;0.0239765;0.0108573;0.0015834;0.3286587;0.8199502;0.0079168;0.0404886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210207;0.1358974;0.3974359;0.217094;0.4559829;0.4333333;0.3614312;0.7125531;0.4827432;0.5172569;0.8639624;0.7682654;0.1770507;0.7445092;0.4148104;0.5899855;0.4904606;0.5095394;0.6842857;0.3128572;0.6798998;0.3860544;0.5785609;0.1276366;0.4310438;0.03245;0.4829638;0.6803678;0.0778799;0.1828015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210208;0.0577411;0.2858503;0.0653553;0.3356599;0.4863579;0.2779736;0.6162996;0.484872;0.515128;0.8934057;0.895578;0.0508922;0.6952677;0.370453;0.3536144;0.4898444;0.5101556;0.8620933;0.1355021;0.6084146;0.5820507;0.7873371;0.0338532;0.2689236;0.144922;0.1871434;0.6835299;0.0148345;0.0844428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210209;0.0528559;0.3286445;0.2365729;0.2242114;0.5238704;0.4351906;0.713783;0.4788017;0.5211983;0.8974359;0.9174917;0.0322417;0.6882458;0.4577647;0.2385173;0.4987864;0.5012136;0.9194544;0.0792465;0.6236347;0.5460958;0.7478842;0.0210888;0.2363904;0.1230996;0.1848946;0.5703776;0.0215792;0.1103482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210210;0.0788582;0.0590227;0.0157233;0.6710208;0.2491534;0.3617958;0.7171361;0.4877138;0.5122862;0.9123898;0.8971488;0.0580612;0.7280456;0.6895471;0.5375878;0.5019561;0.4980439;0.9237638;0.064059;0.6664804;0.4989518;0.5781513;0.036485;0.0453838;0.0120133;0.5959955;0.7348165;0.0206897;0.1381535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210211;0.0767991;0.424812;0.2349624;0.4256176;0.4046724;0.3989919;0.5160915;0.4735544;0.5264456;0.8796931;0.729652;0.1637435;0.7170458;0.4389451;0.253374;0.488573;0.511427;0.7086532;0.2879739;0.656971;0.6011984;0.5346069;0.1003521;0.2725939;0.1443662;0.2142019;0.6376173;0.0818662;0.1068075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210212;0.0392157;0.289916;0.1253501;0.3967087;0.2892157;0.3655685;0.632306;0.462225;0.537775;0.920714;0.8250312;0.0952677;0.7465754;0.4267445;0.3680782;0.4799465;0.5200534;0.8066714;0.1884864;0.613135;0.4900518;0.4738598;0.0110124;0.2287744;0.0333925;0.1797513;0.5005329;0.0138544;0.0632327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210213;0.0449083;0.0733713;0.001265;0.4585705;0.1631879;0.3254269;0.6726755;0.4667371;0.5332629;0.9123548;0.9000352;0.0577262;0.7465681;0.4314003;0.2;0.4657908;0.5342093;0.9271716;0.0699153;0.6229549;0.3501791;0.3829545;0.0096216;0.0134702;0;0.1212316;0.6844131;0.0006414;0.0686337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210214;0.045082;0.0679645;0.0129781;0.4122268;0.261612;0.2377179;0.6450079;0.4640345;0.5359655;0.9042432;0.9346494;0.0235988;0.7787611;0.5361305;0.4744565;0.4747928;0.5252072;0.9487272;0.0469399;0.6907804;0.1632092;0.3797856;0.0080972;0.030027;0.0087719;0.189946;0.5020243;0.0033738;0.0387989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210215;0.0840278;0.2236111;0.1180556;0.4451389;0.2944444;0.3481865;0.7813472;0.4727206;0.5272794;0.8736727;0.8070304;0.0959356;0.6905895;0.5217391;0.6534553;0.4800256;0.5199744;0.8323066;0.1413416;0.6091403;0.4422875;0.7935943;0.0265306;0.1244898;0.062585;0.092517;0.5278912;0.0136054;0.077551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210301;0.2127036;0.5507963;0.4473732;0.4801391;0.4089328;0.5712802;0.7501947;0.4849179;0.5150821;0.8234365;0.71723;0.1900663;0.6504264;0.5191211;0.5748363;0.4992739;0.500726;0.706563;0.285106;0.5854617;0.5477093;0.6838039;0.2468031;0.5997443;0.3629156;0.5746803;0.528133;0.2056266;0.2805627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210302;0.1038576;0.3372898;0.3066271;0.2927794;0.4549951;0.3383897;0.5705951;0.5056127;0.4943873;0.8503274;0.7829747;0.1220767;0.7100093;0.4314888;0.5755725;0.4752322;0.5247678;0.8152902;0.1808036;0.6099072;0.5109983;0.4635762;0.0753425;0.3835616;0.2589041;0.3315068;0.5904109;0.0465753;0.1315068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210303;0.1910112;0.3767631;0.1706909;0.5615587;0.2149175;0.3045311;0.615648;0.5584471;0.4415528;0.9040757;0.8260028;0.1325949;0.7652436;0.705312;0.7369994;0.5417963;0.4582036;0.8261392;0.1621979;0.6275011;0.6534986;0.7994036;0.1533763;0.1801832;0.1197828;0.3661351;0.65151;0.0430947;0.1625382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210304;0.1149725;0.1427744;0.1775268;0.4494642;0.3116131;0.525076;0.4715046;0.5055184;0.4944816;0.8972486;0.9087517;0.0363749;0.6859941;0.4976207;0.4489982;0.5254195;0.4745805;0.9516484;0.0458901;0.6571878;0.4555975;0.3859746;0.0451228;0.0053086;0.013935;0.4137359;0.7422031;0.0467817;0.0660252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210305;0.0404858;0.3739879;0.2525304;0.3856275;0.2697369;0.2011704;0.4323336;0.5035377;0.4964623;0.857783;0.914151;0.0113208;0.6514151;0.4366401;0.2669984;0.5085588;0.4914412;0.966447;0.0302576;0.5715075;0.4173913;0.5208333;0.0200133;0.1601067;0.0080053;0.1374249;0.5443629;0.0153436;0.0453636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210306;0.18135;0.5218216;0.3372188;0.4375169;0.4976959;0.5723014;0.7742702;0.4947299;0.5052701;0.8724198;0.8149978;0.1192358;0.688845;0.4862926;0.6378236;0.4915034;0.5084966;0.7579626;0.2388777;0.6151758;0.3886438;0.642152;0.0856394;0.3070201;0.0780658;0.2685698;0.5805418;0.0719487;0.1255462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210307;0.0603686;0.1520864;0.0574031;0.1969922;0.0925651;0.2240408;0.2530185;0.5872974;0.4127026;0.9095137;0.9297103;0.0203295;0.7792984;0.6537085;0.4632238;0.5458415;0.4541585;0.9293785;0.0602048;0.6313032;0.405083;0.7138284;0.0246667;0.0116667;0.0036667;0.1676667;0.4036667;0.0173333;0.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210308;0.1721374;0.3229008;0.2038168;0.3729008;0.1305344;0.2919836;0.5629023;0.5139573;0.4860427;0.82578;0.7083744;0.1671593;0.6152709;0.6538564;0.4857143;0.5202277;0.4797723;0.8395951;0.1547807;0.5826387;0.760642;0.840367;0.1617143;0.02;0.0085714;0.2405714;0.6137143;0.0525714;0.1817143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
